IDFolio,IDPersona,IDViaje,ZonaOrigen,ComunaOrigen,ZonaDestino,ComunaDestino,Proposito,PropositoEstraus,IDModo,IDModoAgregado,HoraInicio,HoraTermino,HoraMedia,TiempoViaje,CuadrasCaminadas,MinutosCaminados,IDPeriodos,IDPeriodosMedicionFlujos,ManzanaOri,ManzanaDes
605474,4,2,44,4102,73,4101,6,2,10,3,6:30:00 PM,7:20:00 PM,6:55:00 PM,12:50:00 AM,3,3,4,0,5848,1710
605474,4,1,73,4101,44,4102,13,2,2,1,1:50:00 PM,2:20:00 PM,2:05:00 PM,12:30:00 AM,0,0,2,0,1710,5848
605474,3,6,86,4101,73,4101,6,2,1,1,10:40:00 PM,11:00:00 PM,10:50:00 PM,12:20:00 AM,0,0,5,0,2799,1710
605474,3,5,65,4101,86,4101,12,2,1,1,8:30:00 PM,9:00:00 PM,8:45:00 PM,12:30:00 AM,0,0,5,0,1916,2799
605474,3,4,56,4101,65,4101,3,1,7,5,5:10:00 PM,5:20:00 PM,5:15:00 PM,12:10:00 AM,4,10,2,0,568,1916
605474,3,3,65,4101,56,4101,13,2,7,5,3:15:00 PM,3:25:00 PM,3:20:00 PM,12:10:00 AM,4,10,2,0,1916,568
605474,3,2,44,4102,65,4101,3,1,1,1,2:21:00 PM,2:50:00 PM,2:35:00 PM,12:29:00 AM,0,0,2,0,5848,1916
605474,3,1,73,4101,44,4102,7,2,1,1,1:50:00 PM,2:20:00 PM,2:05:00 PM,12:30:00 AM,0,0,2,0,1710,5848
605474,2,4,45,4101,73,4101,6,0,4,2,6:30:00 PM,7:05:00 PM,6:48:00 PM,12:35:00 AM,3,5,4,0,1195,1710
605474,2,3,73,4101,45,4101,1,0,3,2,2:50:00 PM,3:20:00 PM,3:05:00 PM,12:30:00 AM,1,1,2,0,1710,1195
605474,2,2,45,4101,73,4101,6,0,3,2,1:15:00 PM,2:00:00 PM,1:37:00 PM,12:45:00 AM,8,10,3,0,1195,1710
605474,2,1,73,4101,45,4101,1,0,3,2,9:00:00 AM,9:35:00 AM,9:18:00 AM,12:35:00 AM,1,1,2,0,1710,1195
605466,5,4,73,4101,73,4101,6,2,7,5,6:15:00 PM,6:20:00 PM,6:17:00 PM,12:05:00 AM,3,5,4,0,3012,1710
605466,5,3,73,4101,73,4101,10,2,7,5,6:00:00 PM,6:05:00 PM,6:02:00 PM,12:05:00 AM,3,5,4,0,1710,3012
605466,5,2,72,4101,73,4101,6,1,7,5,5:00:00 PM,5:40:00 PM,5:20:00 PM,12:40:00 AM,14,40,2,0,2577,1710
605466,5,1,73,4101,72,4101,3,1,2,1,7:30:00 AM,7:40:00 AM,7:35:00 AM,12:10:00 AM,0,0,1,1,1710,2577
605466,4,10,64,4101,73,4101,6,2,8,4,7:26:00 PM,7:50:00 PM,7:38:00 PM,12:24:00 AM,0,0,5,0,2108,1710
605466,4,9,73,4101,64,4101,12,2,8,4,7:10:00 PM,7:25:00 PM,7:18:00 PM,12:15:00 AM,0,0,4,0,1710,2108
605466,4,8,56,4101,73,4101,6,2,4,2,4:30:00 PM,4:58:00 PM,4:44:00 PM,12:28:00 AM,3,3,2,0,570,1710
605466,4,7,72,4101,56,4101,11,2,4,2,4:00:00 PM,4:20:00 PM,4:10:00 PM,12:20:00 AM,1,1,2,0,2577,570
605466,4,6,56,4101,72,4101,11,2,4,2,3:35:00 PM,3:55:00 PM,3:45:00 PM,12:20:00 AM,6,6,2,0,570,2577
605466,4,5,73,4101,56,4101,11,2,4,2,2:15:00 PM,2:38:00 PM,2:27:00 PM,12:23:00 AM,6,6,2,0,1710,570
605466,4,4,73,4101,73,4101,6,2,7,5,9:50:00 AM,10:00:00 AM,9:55:00 AM,12:10:00 AM,3,10,2,2,3012,1710
605466,4,3,73,4101,73,4101,13,2,7,5,8:51:00 AM,9:00:00 AM,8:55:00 AM,12:09:00 AM,3,9,1,1,1710,3012
605466,4,2,64,4101,73,4101,6,2,3,2,8:21:00 AM,8:50:00 AM,8:35:00 AM,12:29:00 AM,0,0,1,1,2108,1710
605466,4,1,73,4101,64,4101,11,2,3,2,8:10:00 AM,8:20:00 AM,8:15:00 AM,12:10:00 AM,0,0,1,1,1710,2108
605466,3,6,62,4101,73,4101,6,2,1,1,3:30:00 AM,3:50:00 AM,3:40:00 AM,12:20:00 AM,0,0,5,0,1839,1710
605466,3,5,73,4101,62,4101,12,2,1,1,11:00:00 PM,11:10:00 PM,11:05:00 PM,12:10:00 AM,0,0,5,0,1710,1839
605466,3,4,41,4102,73,4101,6,2,1,1,9:30:00 PM,9:50:00 PM,9:40:00 PM,12:20:00 AM,0,0,5,0,5551,1710
605466,3,3,73,4101,41,4102,7,2,1,1,9:00:00 PM,9:20:00 PM,9:10:00 PM,12:20:00 AM,0,0,5,0,1710,5551
605466,3,2,72,4101,73,4101,6,2,7,5,2:30:00 PM,2:40:00 PM,2:35:00 PM,12:10:00 AM,5,10,2,0,1698,1710
605466,3,1,73,4101,72,4101,12,2,7,5,1:00:00 PM,1:10:00 PM,1:05:00 PM,12:10:00 AM,5,10,3,0,1710,1698
605466,2,5,73,4101,73,4101,6,2,1,1,8:45:00 PM,8:50:00 PM,8:47:00 PM,12:05:00 AM,0,0,5,0,3012,1710
605466,2,4,39,4102,73,4101,10,2,1,1,7:58:00 PM,8:20:00 PM,8:09:00 PM,12:22:00 AM,0,0,5,0,5521,3012
605466,2,3,96,4102,39,4102,2,0,1,1,4:35:00 PM,5:55:00 PM,5:15:00 PM,1:20:00 AM,0,0,2,0,96000,5521
605466,2,2,72,4101,96,4102,1,0,1,1,7:41:00 AM,7:55:00 AM,7:48:00 AM,12:14:00 AM,0,0,1,1,2577,96000
605466,2,1,73,4101,72,4101,7,2,1,1,7:30:00 AM,7:40:00 AM,7:35:00 AM,12:10:00 AM,0,0,1,1,1710,2577
605442,3,4,66,4101,73,4101,6,2,8,4,8:50:00 PM,9:15:00 PM,9:02:00 PM,12:25:00 AM,0,0,5,0,1496,1693
605442,3,3,73,4101,66,4101,5,2,8,4,5:30:00 PM,6:00:00 PM,5:45:00 PM,12:30:00 AM,0,0,4,0,1693,1496
605442,3,2,68,4101,73,4101,6,0,7,5,1:30:00 PM,2:10:00 PM,1:50:00 PM,12:40:00 AM,15,40,2,0,1892,1693
605442,3,1,73,4101,68,4101,1,0,7,5,10:04:00 AM,10:26:00 AM,10:15:00 AM,12:22:00 AM,15,22,2,2,1693,1892
605442,2,3,68,4101,73,4101,6,2,2,1,9:00:00 PM,9:15:00 PM,9:08:00 PM,12:15:00 AM,0,0,5,0,1587,1693
605442,2,2,92,4102,68,4101,5,2,2,1,7:10:00 PM,7:20:00 PM,7:15:00 PM,12:10:00 AM,0,0,4,0,5269,1587
605442,2,1,73,4101,92,4102,13,2,2,1,6:00:00 PM,6:15:00 PM,6:08:00 PM,12:15:00 AM,0,0,4,0,1693,5269
605442,1,10,68,4101,73,4101,6,2,1,1,9:00:00 PM,9:15:00 PM,9:08:00 PM,12:15:00 AM,0,0,5,0,1583,1693
605442,1,9,92,4102,68,4101,5,2,1,1,7:10:00 PM,7:20:00 PM,7:15:00 PM,12:10:00 AM,0,0,4,0,5269,1583
605442,1,8,73,4101,92,4102,13,2,1,1,6:00:00 PM,6:15:00 PM,6:08:00 PM,12:15:00 AM,0,0,4,0,1693,5269
605442,1,7,68,4101,73,4101,6,2,1,1,4:45:00 PM,4:55:00 PM,4:50:00 PM,12:10:00 AM,0,0,2,0,1770,1693
605442,1,6,73,4101,68,4101,7,2,1,1,4:00:00 PM,4:05:00 PM,4:02:00 PM,12:05:00 AM,0,0,2,0,1693,1770
605442,1,5,68,4101,73,4101,6,2,1,1,2:21:00 PM,2:30:00 PM,2:25:00 PM,12:09:00 AM,0,0,2,0,1583,1693
605442,1,4,68,4101,68,4101,7,2,1,1,2:15:00 PM,2:20:00 PM,2:17:00 PM,12:05:00 AM,0,0,2,0,1771,1583
605442,1,3,73,4101,68,4101,7,2,1,1,2:00:00 PM,2:10:00 PM,2:05:00 PM,12:10:00 AM,0,0,2,0,1693,1771
605442,1,2,66,4101,73,4101,6,2,1,1,8:05:00 AM,8:30:00 AM,8:17:00 AM,12:25:00 AM,0,0,1,1,1446,1693
605442,1,1,73,4101,66,4101,7,2,1,1,7:40:00 AM,8:00:00 AM,7:50:00 AM,12:20:00 AM,0,0,1,1,1693,1446
605417,3,5,66,4101,73,4101,6,2,1,1,6:50:00 PM,7:00:00 PM,6:55:00 PM,12:10:00 AM,0,0,4,0,2629,1693
605417,3,4,90,4101,66,4101,7,2,1,1,6:30:00 PM,6:45:00 PM,6:38:00 PM,12:15:00 AM,0,0,4,0,7015,2629
605417,3,3,65,4101,90,4101,13,2,1,1,5:10:00 PM,5:30:00 PM,5:20:00 PM,12:20:00 AM,2,2,2,0,1396,7015
605417,3,2,66,4101,65,4101,13,2,1,1,3:35:00 PM,3:40:00 PM,3:37:00 PM,12:05:00 AM,2,2,2,0,2629,1396
605417,3,1,73,4101,66,4101,7,2,1,1,3:20:00 PM,3:30:00 PM,3:25:00 PM,12:10:00 AM,0,0,2,0,1693,2629
605417,2,2,45,4101,73,4101,6,2,3,2,1:55:00 PM,2:20:00 PM,2:07:00 PM,12:25:00 AM,4,10,2,0,532,1693
605417,2,1,73,4101,45,4101,11,2,3,2,11:25:00 AM,11:40:00 AM,11:33:00 AM,12:15:00 AM,2,2,2,0,1693,532
605417,1,5,77,4101,73,4101,6,0,1,1,8:50:00 PM,9:15:00 PM,9:02:00 PM,12:25:00 AM,0,0,5,0,461,1693
605417,1,4,1,4102,77,4101,1,0,1,1,4:05:00 PM,4:15:00 PM,4:10:00 PM,12:10:00 AM,4,5,2,0,4487,461
605417,1,3,73,4101,1,4102,2,0,1,1,3:00:00 PM,3:20:00 PM,3:10:00 PM,12:20:00 AM,4,5,2,0,1693,4487
605417,1,2,77,4101,73,4101,6,0,1,1,1:15:00 PM,1:50:00 PM,1:33:00 PM,12:35:00 AM,0,0,3,0,461,1693
605417,1,1,73,4101,77,4101,1,0,1,1,8:15:00 AM,8:45:00 AM,8:30:00 AM,12:30:00 AM,0,0,1,1,1693,461
605413,4,2,74,4101,73,4101,6,1,3,2,9:00:00 PM,9:50:00 PM,9:25:00 PM,12:50:00 AM,6,6,5,0,1297,1693
605413,4,1,73,4101,74,4101,3,1,4,2,7:15:00 AM,7:50:00 AM,7:33:00 AM,12:35:00 AM,6,5,1,1,1693,1297
605413,2,3,46,4101,73,4101,6,2,3,2,6:50:00 PM,7:25:00 PM,7:08:00 PM,12:35:00 AM,3,7,4,0,1223,1693
605413,2,2,45,4101,46,4101,10,2,7,5,6:05:00 PM,6:15:00 PM,6:10:00 PM,12:10:00 AM,5,10,4,0,526,1223
605413,2,1,73,4101,45,4101,1,0,3,2,8:15:00 AM,8:40:00 AM,8:27:00 AM,12:25:00 AM,4,6,1,1,1693,526
605413,1,2,95,4106,73,4101,6,0,2,1,7:00:00 PM,8:15:00 PM,7:38:00 PM,1:15:00 AM,0,0,5,0,95000,1693
605413,1,1,73,4101,95,4106,1,0,2,1,6:00:00 AM,7:15:00 AM,6:38:00 AM,1:15:00 AM,0,0,5,0,1693,95000
605401,1,8,25,4102,73,4101,6,0,1,1,10:50:00 PM,11:15:00 PM,11:02:00 PM,12:25:00 AM,0,0,5,0,5481,975
605401,1,7,73,4101,25,4102,1,0,1,1,9:00:00 PM,9:20:00 PM,9:10:00 PM,12:20:00 AM,0,0,5,0,975,5481
605401,1,6,73,4101,73,4101,6,2,7,5,8:35:00 PM,8:50:00 PM,8:43:00 PM,12:15:00 AM,5,15,5,0,3012,975
605401,1,5,73,4101,73,4101,10,2,7,5,6:15:00 PM,6:30:00 PM,6:23:00 PM,12:15:00 AM,5,15,4,0,975,3012
605401,1,4,25,4102,73,4101,6,0,1,1,3:50:00 PM,4:15:00 PM,4:02:00 PM,12:25:00 AM,0,0,2,0,5481,975
605401,1,3,73,4101,25,4102,1,0,1,1,10:00:00 AM,10:35:00 AM,10:18:00 AM,12:35:00 AM,0,0,2,2,975,5481
605401,1,2,25,4102,73,4101,6,0,1,1,2:30:00 AM,2:50:00 AM,2:40:00 AM,12:20:00 AM,0,0,5,0,5481,975
605401,1,1,73,4101,25,4102,1,0,1,1,12:15:00 AM,12:35:00 AM,12:25:00 AM,12:20:00 AM,0,0,5,0,975,5481
605394,1,4,72,4101,69,4101,5,2,2,1,6:00:00 PM,6:10:00 PM,6:05:00 PM,12:10:00 AM,0,0,4,0,924,1617
605394,1,3,73,4101,72,4101,5,2,7,5,4:00:00 PM,4:30:00 PM,4:15:00 PM,12:30:00 AM,20,30,2,0,975,924
605394,1,2,46,4101,73,4101,6,2,2,1,12:00:00 PM,12:30:00 PM,12:15:00 PM,12:30:00 AM,3,5,2,0,1224,975
605394,1,1,73,4101,46,4101,11,2,2,1,11:00:00 AM,11:20:00 AM,11:10:00 AM,12:20:00 AM,3,5,2,2,975,1224
605342,3,2,71,4101,73,4101,6,2,2,1,5:00:00 PM,5:12:00 PM,5:06:00 PM,12:12:00 AM,0,0,2,0,2538,959
605342,3,1,73,4101,71,4101,13,2,2,1,4:24:00 PM,4:33:00 PM,4:28:00 PM,12:09:00 AM,0,0,2,0,959,2538
605342,2,2,71,4101,73,4101,6,2,2,1,5:00:00 PM,5:12:00 PM,5:06:00 PM,12:12:00 AM,0,0,2,0,2538,959
605342,2,1,73,4101,71,4101,10,2,2,1,4:24:00 PM,4:33:00 PM,4:28:00 PM,12:09:00 AM,0,0,2,0,959,2538
605342,1,6,64,4101,73,4101,6,2,1,1,9:36:00 PM,9:50:00 PM,9:43:00 PM,12:14:00 AM,0,0,5,0,1401,959
605342,1,5,73,4101,64,4101,7,2,1,1,9:15:00 PM,9:35:00 PM,9:25:00 PM,12:20:00 AM,0,0,5,0,959,1401
605342,1,4,64,4101,73,4101,6,2,1,1,5:50:00 PM,6:02:00 PM,5:56:00 PM,12:12:00 AM,0,0,4,0,1401,959
605342,1,3,73,4101,64,4101,7,2,1,1,5:30:00 PM,5:46:00 PM,5:38:00 PM,12:16:00 AM,0,0,4,0,959,1401
605342,1,2,71,4101,73,4101,6,2,1,1,5:00:00 PM,5:12:00 PM,5:06:00 PM,12:12:00 AM,0,0,2,0,2538,959
605342,1,1,73,4101,71,4101,10,2,1,1,4:24:00 PM,4:33:00 PM,4:28:00 PM,12:09:00 AM,0,0,2,0,959,2538
605328,3,5,73,4101,57,4101,5,2,3,2,9:30:00 PM,9:55:00 PM,9:42:00 PM,12:25:00 AM,0,0,5,0,959,1305
605328,3,4,46,4101,73,4101,6,0,3,2,8:15:00 PM,8:55:00 PM,8:35:00 PM,12:40:00 AM,1,3,5,0,539,959
605328,3,3,73,4101,46,4101,1,0,3,2,4:00:00 PM,4:25:00 PM,4:12:00 PM,12:25:00 AM,0,0,2,0,959,539
605328,3,2,74,4101,73,4101,6,1,3,2,1:10:00 PM,1:40:00 PM,1:25:00 PM,12:30:00 AM,1,3,3,0,1297,959
605328,3,1,73,4101,74,4101,3,1,3,2,9:00:00 AM,9:25:00 AM,9:12:00 AM,12:25:00 AM,1,3,2,0,959,1297
605328,2,2,59,4101,73,4101,6,2,2,1,11:15:00 AM,11:45:00 AM,11:30:00 AM,12:30:00 AM,0,0,2,2,2700,959
605328,2,1,73,4101,59,4101,10,2,2,1,10:00:00 AM,10:30:00 AM,10:15:00 AM,12:30:00 AM,0,0,2,2,959,2700
605328,1,2,59,4101,73,4101,6,2,1,1,11:15:00 AM,11:45:00 AM,11:30:00 AM,12:30:00 AM,0,0,2,2,2700,959
605328,1,1,73,4101,59,4101,13,2,1,1,10:00:00 AM,10:30:00 AM,10:15:00 AM,12:30:00 AM,0,0,2,2,959,2700
605284,2,2,74,4101,72,4101,6,2,4,2,11:30:00 AM,11:55:00 AM,11:42:00 AM,12:25:00 AM,1,2,2,0,1285,2707
605284,2,1,72,4101,74,4101,4,2,4,2,9:00:00 AM,9:20:00 AM,9:10:00 AM,12:20:00 AM,1,2,2,0,2707,1285
605284,1,2,65,4101,72,4101,6,0,4,2,6:00:00 PM,6:45:00 PM,6:22:00 PM,12:45:00 AM,4,5,4,0,1914,2707
605284,1,1,72,4101,65,4101,1,0,3,2,8:30:00 AM,8:55:00 AM,8:42:00 AM,12:25:00 AM,3,5,1,1,2707,1914
605281,3,4,45,4101,72,4101,6,0,3,2,5:30:00 PM,6:00:00 PM,5:45:00 PM,12:30:00 AM,1,2,4,0,535,2707
605281,3,3,46,4101,45,4101,1,0,7,5,1:50:00 PM,2:00:00 PM,1:55:00 PM,12:10:00 AM,3,10,2,0,550,535
605281,3,2,45,4101,46,4101,8,2,7,5,1:00:00 PM,1:10:00 PM,1:05:00 PM,12:10:00 AM,3,10,3,0,535,550
605281,3,1,72,4101,45,4101,1,0,3,2,7:30:00 AM,8:50:00 AM,8:10:00 AM,1:20:00 AM,1,2,1,1,2707,535
605281,2,6,46,4101,72,4101,6,1,1,1,9:45:00 PM,10:15:00 PM,10:00:00 PM,12:30:00 AM,0,0,5,0,1232,2707
605281,2,5,72,4101,46,4101,3,1,1,1,8:00:00 PM,8:25:00 PM,8:12:00 PM,12:25:00 AM,0,0,5,0,2707,1232
605281,2,4,96,4102,72,4101,6,0,1,1,5:00:00 PM,5:30:00 PM,5:15:00 PM,12:30:00 AM,0,0,2,0,96000,2707
605281,2,3,72,4101,96,4102,1,0,1,1,2:00:00 PM,2:30:00 PM,2:15:00 PM,12:30:00 AM,0,0,2,0,2707,96000
605281,2,2,96,4102,72,4101,6,0,1,1,12:00:00 PM,12:30:00 PM,12:15:00 PM,12:30:00 AM,0,0,2,0,96000,2707
605281,2,1,72,4101,96,4102,1,0,1,1,8:30:00 AM,9:00:00 AM,8:45:00 AM,12:30:00 AM,0,0,1,1,2707,96000
605281,1,2,4,4102,72,4101,6,0,10,3,5:00:00 PM,6:20:00 PM,5:40:00 PM,1:20:00 AM,1,2,4,0,4030,2707
605281,1,1,72,4101,4,4102,1,0,10,3,7:15:00 AM,8:00:00 AM,7:37:00 AM,12:45:00 AM,3,5,1,1,2707,4030
605268,4,4,69,4101,72,4101,6,2,2,1,3:40:00 PM,3:55:00 PM,3:48:00 PM,12:15:00 AM,0,0,2,0,2530,2669
605268,4,3,72,4101,69,4101,13,2,2,1,3:15:00 PM,3:25:00 PM,3:20:00 PM,12:10:00 AM,0,0,2,0,2669,2530
605268,4,2,73,4101,72,4101,6,1,2,1,12:35:00 PM,12:40:00 PM,12:37:00 PM,12:05:00 AM,0,0,2,0,992,2669
605268,4,1,72,4101,73,4101,3,1,2,1,8:00:00 AM,8:20:00 AM,8:10:00 AM,12:20:00 AM,0,0,1,1,2669,992
605268,3,2,69,4101,72,4101,6,1,2,1,3:40:00 PM,3:55:00 PM,3:48:00 PM,12:15:00 AM,0,0,2,0,2530,2669
605268,3,1,72,4101,69,4101,3,1,2,1,8:00:00 AM,8:09:00 AM,8:04:00 AM,12:09:00 AM,0,0,1,1,2669,2530
605268,2,8,69,4101,72,4101,6,2,1,1,3:40:00 PM,3:55:00 PM,3:48:00 PM,12:15:00 AM,0,0,2,0,2530,2669
605268,2,7,72,4101,69,4101,7,2,1,1,3:15:00 PM,3:25:00 PM,3:20:00 PM,12:10:00 AM,0,0,2,0,2669,2530
605268,2,6,73,4101,72,4101,6,2,1,1,12:35:00 PM,12:40:00 PM,12:37:00 PM,12:05:00 AM,0,0,2,0,992,2669
605268,2,5,86,4101,73,4101,7,2,1,1,12:25:00 PM,12:30:00 PM,12:27:00 PM,12:05:00 AM,0,0,2,0,1153,992
605268,2,4,72,4101,86,4101,10,2,1,1,12:15:00 PM,12:20:00 PM,12:17:00 PM,12:05:00 AM,0,0,2,0,2669,1153
605268,2,3,73,4101,72,4101,6,2,1,1,8:25:00 AM,8:35:00 AM,8:30:00 AM,12:10:00 AM,0,0,1,1,992,2669
605268,2,2,69,4101,73,4101,7,2,1,1,8:10:00 AM,8:20:00 AM,8:15:00 AM,12:10:00 AM,0,0,1,1,2530,992
605268,2,1,72,4101,69,4101,7,2,1,1,8:00:00 AM,8:09:00 AM,8:04:00 AM,12:09:00 AM,0,0,1,1,2669,2530
605268,1,3,91,4101,72,4101,6,2,1,1,7:20:00 PM,7:50:00 PM,7:35:00 PM,12:30:00 AM,0,0,5,0,1199,2669
605268,1,2,25,4102,91,4101,10,2,1,1,6:00:00 PM,6:30:00 PM,6:15:00 PM,12:30:00 AM,0,0,4,0,4869,1199
605268,1,1,72,4101,25,4102,1,0,1,1,4:00:00 PM,4:20:00 PM,4:10:00 PM,12:20:00 AM,0,0,2,0,2669,4869
605262,4,4,72,4101,72,4101,6,2,4,2,3:30:00 PM,4:00:00 PM,3:45:00 PM,12:30:00 AM,1,2,2,0,955,2669
605262,4,3,72,4101,72,4101,4,2,7,5,1:00:00 PM,1:10:00 PM,1:05:00 PM,12:10:00 AM,5,10,3,0,2669,955
605262,4,2,73,4101,72,4101,6,2,4,2,11:00:00 AM,11:20:00 AM,11:10:00 AM,12:20:00 AM,1,1,2,2,970,2669
605262,4,1,72,4101,73,4101,11,2,7,5,8:00:00 AM,8:10:00 AM,8:05:00 AM,12:10:00 AM,8,10,1,1,2669,970
605262,3,2,29,4102,72,4101,6,2,2,1,8:40:00 PM,8:50:00 PM,8:45:00 PM,12:10:00 AM,0,0,5,0,4342,2669
605262,3,1,72,4101,29,4102,11,2,2,1,6:00:00 PM,6:10:00 PM,6:05:00 PM,12:10:00 AM,0,0,4,0,2669,4342
605262,2,6,29,4102,72,4101,6,2,1,1,8:40:00 PM,8:50:00 PM,8:45:00 PM,12:10:00 AM,0,0,5,0,4342,2669
605262,2,5,72,4101,29,4102,11,2,1,1,6:00:00 PM,6:10:00 PM,6:05:00 PM,12:10:00 AM,0,0,4,0,2669,4342
605262,2,4,68,4101,72,4101,6,0,1,1,5:00:00 PM,5:20:00 PM,5:10:00 PM,12:20:00 AM,0,0,2,0,1583,2669
605262,2,3,72,4101,68,4101,1,0,1,1,3:45:00 PM,4:00:00 PM,3:53:00 PM,12:15:00 AM,0,0,2,0,2669,1583
605262,2,2,95,4101,72,4101,6,0,1,1,8:00:00 AM,8:10:00 AM,8:05:00 AM,12:10:00 AM,0,0,1,1,95000,2669
605262,2,1,72,4101,95,4101,1,0,1,1,6:45:00 AM,7:05:00 AM,6:55:00 AM,12:20:00 AM,0,0,5,0,2669,95000
605262,1,2,29,4102,72,4101,6,2,2,1,8:40:00 PM,8:50:00 PM,8:45:00 PM,12:10:00 AM,0,0,5,0,4342,2669
605262,1,1,72,4101,29,4102,11,2,2,1,6:00:00 PM,6:10:00 PM,6:05:00 PM,12:10:00 AM,0,0,4,0,2669,4342
605255,2,2,91,4101,72,4101,6,0,2,1,5:00:00 PM,5:10:00 PM,5:05:00 PM,12:10:00 AM,0,0,2,0,1199,2669
605255,2,1,72,4101,91,4101,1,0,2,1,7:30:00 AM,7:50:00 AM,7:40:00 AM,12:20:00 AM,0,0,1,1,2669,1199
605255,1,5,91,4101,72,4101,6,2,1,1,5:00:00 PM,5:10:00 PM,5:05:00 PM,12:10:00 AM,0,0,2,0,1199,2669
605255,1,4,64,4101,91,4101,7,2,1,1,3:35:00 PM,3:45:00 PM,3:40:00 PM,12:10:00 AM,0,0,2,0,745,1199
605255,1,3,72,4101,64,4101,7,2,1,1,3:00:00 PM,3:30:00 PM,3:15:00 PM,12:30:00 AM,0,0,2,0,2669,745
605255,1,2,91,4101,72,4101,6,2,1,1,8:30:00 AM,8:50:00 AM,8:40:00 AM,12:20:00 AM,0,0,1,1,1199,2669
605255,1,1,72,4101,91,4101,7,2,1,1,7:30:00 AM,7:50:00 AM,7:40:00 AM,12:20:00 AM,0,0,1,1,2669,1199
605250,3,9,27,4102,72,4101,6,2,1,1,12:40:00 PM,1:00:00 PM,12:50:00 PM,12:20:00 AM,0,0,3,0,4048,2669
605250,3,8,72,4101,27,4102,7,2,1,1,10:30:00 AM,10:50:00 AM,10:40:00 AM,12:20:00 AM,0,0,2,2,2669,4048
605250,3,7,27,4102,72,4101,6,2,1,1,9:15:00 PM,9:30:00 PM,9:23:00 PM,12:15:00 AM,0,0,5,0,4048,2669
605250,3,6,72,4101,27,4102,7,2,1,1,8:30:00 PM,9:00:00 PM,8:45:00 PM,12:30:00 AM,0,0,5,0,2669,4048
605250,3,5,91,4101,72,4101,6,2,1,1,7:01:00 PM,8:00:00 PM,7:31:00 PM,12:59:00 AM,0,0,5,0,1199,2669
605250,3,4,57,4101,91,4101,10,2,1,1,6:15:00 PM,7:00:00 PM,6:37:00 PM,12:45:00 AM,0,0,4,0,1332,1199
605250,3,3,46,4101,57,4101,10,2,1,1,5:00:00 PM,5:15:00 PM,5:08:00 PM,12:15:00 AM,0,0,2,0,1223,1332
605250,3,2,88,4101,46,4101,10,2,1,1,4:00:00 PM,4:30:00 PM,4:15:00 PM,12:30:00 AM,0,0,2,0,218,1223
605250,3,1,72,4101,88,4101,8,2,1,1,2:00:00 PM,2:30:00 PM,2:15:00 PM,12:30:00 AM,0,0,2,0,2669,218
605250,2,7,27,4102,72,4101,6,0,5,1,2:00:00 AM,2:20:00 AM,2:10:00 AM,12:20:00 AM,0,0,5,0,4048,2669
605250,2,6,72,4101,27,4102,1,0,2,1,8:30:00 PM,9:00:00 PM,8:45:00 PM,12:30:00 AM,0,0,5,0,2669,4048
605250,2,5,91,4101,72,4101,6,2,2,1,7:01:00 PM,8:00:00 PM,7:31:00 PM,12:59:00 AM,0,0,5,0,1199,2669
605250,2,4,57,4101,91,4101,10,2,2,1,6:15:00 PM,7:00:00 PM,6:37:00 PM,12:45:00 AM,0,0,4,0,1332,1199
605250,2,3,46,4101,57,4101,10,2,2,1,5:00:00 PM,5:15:00 PM,5:08:00 PM,12:15:00 AM,0,0,2,0,1223,1332
605250,2,2,88,4101,46,4101,10,2,2,1,4:00:00 PM,4:30:00 PM,4:15:00 PM,12:30:00 AM,0,0,2,0,218,1223
605250,2,1,72,4101,88,4101,8,2,2,1,2:00:00 PM,2:30:00 PM,2:15:00 PM,12:30:00 AM,0,0,2,0,2669,218
605250,1,2,27,4102,72,4101,6,0,5,1,2:00:00 AM,2:20:00 AM,2:10:00 AM,12:20:00 AM,0,0,5,0,4048,2669
605250,1,1,72,4101,27,4102,1,0,2,1,10:30:00 AM,10:50:00 AM,10:40:00 AM,12:20:00 AM,0,0,2,2,2669,4048
605226,2,2,70,4101,72,4101,6,2,7,5,3:10:00 PM,3:30:00 PM,3:20:00 PM,12:20:00 AM,9,10,2,0,1733,2663
605226,2,1,72,4101,70,4101,10,2,7,5,1:00:00 PM,1:20:00 PM,1:10:00 PM,12:20:00 AM,9,20,3,0,2663,1733
605220,4,2,73,4101,72,4101,6,1,2,1,4:41:00 PM,5:00:00 PM,4:51:00 PM,12:19:00 AM,0,0,2,0,1710,2663
605220,4,1,72,4101,73,4101,3,1,2,1,8:00:00 AM,8:30:00 AM,8:15:00 AM,12:30:00 AM,0,0,1,1,2663,1710
605220,3,2,54,4101,72,4101,6,1,2,1,4:31:00 PM,5:00:00 PM,4:45:00 PM,12:29:00 AM,0,0,2,0,560,2663
605220,3,1,72,4101,54,4101,3,1,2,1,8:00:00 AM,8:20:00 AM,8:10:00 AM,12:20:00 AM,0,0,1,1,2663,560
605220,2,4,91,4101,72,4101,6,2,3,2,4:00:00 PM,4:30:00 PM,4:15:00 PM,12:30:00 AM,5,10,2,0,1199,2663
605220,2,3,59,4101,91,4101,10,2,7,5,11:30:00 AM,12:00:00 PM,11:45:00 AM,12:30:00 AM,5,30,2,0,2700,1199
605220,2,2,73,4101,59,4101,10,2,3,2,10:30:00 AM,11:00:00 AM,10:45:00 AM,12:30:00 AM,2,3,2,2,1710,2700
