IDFolio,IDPersona,AgnoNacimiento,IDSexo,IDRelacionJefeHogar,IDEstudios,IDLugarEstudios,IDTituloProfesional,IDActividad,IDJornadaTrabajo,Ingreso,IDTipoIngreso,Observaciones,EfectuaViajes,NumeroViajes,Factor
8414705,2,1994,1,2,4,4,0,14,0,0,2,0,1,2,152.34193612448254
8414705,3,1956,1,4,3,-1,0,4,1,300000,1,0,1,2,221.3095360238066
8414706,1,1970,1,0,4,-1,0,4,1,275000,1,0,1,2,31.771458078044862
8414706,2,1978,2,1,4,-1,0,11,0,0,2,0,1,4,52.499106201720885
8414706,3,1997,1,2,4,4,0,14,0,0,2,0,1,2,21.87038807304953
8414706,4,1999,2,2,3,4,0,14,0,0,2,0,1,2,34.22663685207138
8414706,5,1985,2,3,4,-1,0,11,0,0,2,0,1,2,52.499106201720885
8414706,6,2002,2,3,3,4,0,14,0,0,2,0,1,2,34.22663685207138
8414706,7,2010,2,3,1,-1,0,13,0,0,2,0,1,4,76.46934333994116
8415101,1,1953,1,0,3,-1,0,3,1,160000,1,1,1,2,42.530253211976316
8415101,2,1953,2,1,3,-1,0,11,0,0,2,0,1,2,30.650883397736497
8415102,1,1950,1,0,3,-1,0,3,2,240000,1,0,1,4,65.34544331157565
8415102,2,1958,2,1,4,-1,0,11,0,0,2,0,1,4,49.432179818691424
8415102,3,1991,1,2,5,-1,1,12,0,0,2,0,1,2,156.44099315634045
8415102,4,1993,2,2,4,4,0,14,0,0,2,0,1,2,54.92622478929773
8415103,1,1940,2,0,3,-1,0,3,1,280000,1,1,0,0,73.65491994193445
8415103,2,1989,2,2,5,7,0,14,0,360000,1,1,1,3,35.74887750211262
9437901,1,1958,2,0,3,-1,0,6,2,150000,1,0,1,2,55.958756600406225
9437901,2,1992,2,3,4,-1,0,11,0,0,2,0,1,4,108.06215717784387
9437901,3,1991,1,3,4,-1,0,4,1,200000,1,0,1,4,76.33424296982638
9437902,1,1969,2,0,3,-1,0,11,0,0,2,0,1,4,26.22766117381618
9437902,2,1963,1,1,4,-1,0,4,1,350000,1,1,0,0,43.52243051046168
9437902,3,1986,1,2,4,-1,0,4,1,270000,1,1,0,0,61.04409666971319
9437902,4,1995,1,2,4,4,0,14,0,0,2,0,1,4,35.45127516970849
9437902,5,1999,2,2,3,4,0,14,0,0,2,0,1,4,21.44311038311063
9437902,6,1985,2,2,4,-1,0,6,1,190000,1,0,1,4,27.461913071518442
9437902,7,2005,1,3,3,4,0,14,0,0,2,0,1,2,35.858980902390286
9438001,1,1951,2,0,3,-1,0,11,0,170000,1,1,1,4,37.94248712553466
9438001,2,1993,1,3,4,-1,0,4,1,180000,1,0,1,2,26.229358820137048
9438001,3,1996,2,3,4,4,0,14,0,0,2,0,1,4,32.61523021662643
9438001,4,2001,2,3,3,4,0,14,0,0,2,0,1,2,15.720434450407716
9438001,5,2005,1,3,3,4,0,14,0,0,2,0,1,2,26.289038701141692
9438002,1,1953,2,0,3,-1,0,4,1,200000,1,0,1,2,65.90880504002988
9438002,2,1972,2,2,3,-1,0,4,2,170000,1,0,1,5,34.97238036616409
9438002,3,1989,1,3,4,-1,0,4,1,190000,1,0,1,2,45.56226614986407
9438002,4,2008,1,3,2,2,0,14,0,0,2,0,1,2,30.708430401585854
9439901,1,1966,2,0,4,-1,0,11,0,0,2,0,1,8,55.958756600406225
9439901,2,1963,1,1,4,-1,0,9,0,90000,1,0,1,2,92.85849315547851
9439901,3,2005,2,2,2,3,0,14,0,0,2,0,1,2,45.75054507269811
9439902,1,1949,1,0,3,-1,0,9,0,100000,1,0,1,4,61.63537295876117
9439902,2,1919,2,1,3,-1,0,9,0,90000,1,1,0,0,30.702680180983066
9446001,1,1937,2,0,1,-1,0,9,0,90000,1,0,1,4,98.91390603522586
9450501,1,1952,2,0,3,-1,0,6,1,200000,1,0,1,2,54.347326202782924
9450501,2,1989,2,2,6,6,0,14,0,0,2,1,1,4,53.18562794923968
9450502,1,1962,1,0,3,-1,0,3,1,220000,1,1,1,2,31.907288809231314
9450502,2,1981,1,2,4,-1,0,4,1,230000,1,1,1,2,44.75282284777235
9450502,3,1987,1,2,4,-1,0,4,1,260000,1,0,1,2,26.229358820137048
9450502,4,1985,2,3,4,-1,0,4,2,140000,1,0,1,6,20.132956302068624
9450502,5,2002,2,3,3,4,0,14,0,0,2,0,1,2,15.720434450407716
9454501,1,1961,1,0,4,-1,0,4,1,340000,1,0,1,2,31.907288809231314
9454501,2,1966,2,1,4,-1,0,6,1,180000,1,0,1,2,19.228098018617263
9454501,3,1999,2,2,3,4,0,14,0,0,2,0,1,2,15.720434450407716
9454501,4,1970,2,3,4,-1,0,11,0,0,2,0,1,4,19.228098018617263
9454501,5,2005,2,3,3,4,0,14,0,0,2,0,1,4,15.720434450407716
9460601,1,1945,1,0,4,-1,0,4,1,400000,1,0,1,2,41.91675836338451
9460601,2,1956,2,1,4,-1,0,11,0,0,2,0,1,4,19.228098018617263
9460601,3,1986,2,2,4,-1,0,12,0,0,2,0,1,4,20.132956302068624
9460601,4,1972,1,2,4,-1,0,12,0,0,2,0,1,2,44.75282284777235
9460601,5,1986,2,3,4,-1,0,12,0,0,2,0,1,4,20.132956302068624
9460602,1,1965,2,0,5,-1,1,3,1,400000,1,1,1,4,55.958756600406225
9460602,2,1985,1,2,6,6,0,14,0,200000,1,1,1,2,130.24233174257986
9460602,3,1987,1,2,6,6,0,14,0,0,2,1,0,0,76.33424296982638
9460603,1,1935,1,0,3,-1,0,9,0,500000,1,0,1,2,72.81239750419819
9460603,2,1944,2,1,3,-1,0,9,0,180000,1,0,1,2,37.23415858039363
9460603,3,1984,1,2,5,-1,1,4,1,350000,1,0,1,2,77.73884369535142
9460603,4,1978,2,3,5,-1,1,1,1,450000,1,0,1,2,34.97238036616409
9473201,1,1977,2,0,4,-1,0,11,0,0,2,0,1,6,58.592129094788675
9473201,2,2009,1,2,2,1,0,14,0,0,2,0,1,2,51.44838010880308
9473201,3,2007,1,2,2,3,0,14,0,0,2,0,1,2,51.44838010880308
9473202,1,1941,2,0,3,-1,0,9,0,130000,1,1,1,4,98.91390603522586
11486401,1,1953,2,0,3,-1,0,4,1,210000,1,0,1,2,154.56449743001642
11486401,2,1943,1,1,4,-1,0,9,0,130000,1,1,0,0,152.06333309536845
12477501,1,1941,1,0,7,-1,1,9,0,500000,1,0,1,2,50.44696247143143
12477501,2,1951,2,1,4,-1,0,11,0,0,2,1,0,0,25.866715167156052
12477501,3,1972,2,2,7,-1,1,1,1,400000,1,0,1,4,26.69853243858977
12477501,4,1977,1,2,7,-1,1,1,1,600000,1,0,1,3,88.75274345726234
12506701,1,1939,2,0,4,-1,0,9,0,900000,1,0,1,2,157.9337545256999
12506701,2,1959,2,2,7,-1,1,1,1,300000,1,1,1,2,10.60681584774931
12506701,3,1986,1,3,6,6,0,14,0,0,2,0,1,2,38.12371211068358
12506702,1,1976,2,0,7,-1,1,4,1,470000,1,1,1,7,11.468345932953312
12506702,2,1998,1,2,3,4,0,14,0,0,2,0,1,2,19.128167060461628
12506702,3,1919,2,3,3,-1,0,9,0,100000,1,1,0,0,157.9337545256999
12506703,1,1947,1,0,4,-1,0,3,2,400000,1,0,1,2,21.904166696198498
12506703,2,1953,2,1,4,-1,0,3,2,400000,1,1,0,0,11.111039094319034
12506703,3,1990,1,2,6,6,0,14,0,0,2,0,1,2,10.052008662056485
12520001,1,1945,1,0,4,-1,0,3,2,700000,1,1,1,2,105.01147306952056
12520002,1,1966,1,0,5,-1,1,4,1,1000000,1,1,1,2,17.602147885928467
12520002,2,1979,2,1,7,-1,1,11,0,0,2,1,1,2,32.361462871266745
13505301,1,1939,2,0,7,-1,1,9,0,200000,1,1,0,0,77.66705344632886
13505302,1,1970,1,0,7,-1,1,1,1,1500000,1,0,1,6,225.80336864937823
13505302,2,1965,2,1,7,-1,1,1,1,1000000,1,0,1,8,419.83342714686285
13505302,3,2001,2,2,3,4,0,14,0,0,2,0,1,4,78.79006613049611
13505302,4,2006,2,2,2,3,0,14,0,0,2,0,1,2,49.545825762818296
13505303,1,1931,2,0,4,-1,0,9,0,200000,1,1,0,0,43.57435097082511
13505303,2,1971,2,2,7,-1,1,1,1,450000,1,1,1,2,134.7226087246281
13510403,1,1942,1,0,3,-1,0,9,0,200000,1,1,0,0,66.80923867298424
13510403,2,1951,2,1,3,-1,0,11,0,400000,1,1,0,0,72.28141932195726
13510403,3,1990,1,2,4,5,0,14,0,0,2,0,1,2,242.72067664974168
13510403,4,1979,2,2,4,-1,0,4,1,170000,1,1,1,2,143.61013227653186
13510403,5,1941,2,3,3,-1,0,9,0,75000,1,1,0,0,46.44890984537674
13510403,6,2001,2,3,3,4,0,14,0,0,2,0,1,4,85.0525222209128
13510403,7,2009,2,3,1,-1,0,13,0,0,2,1,0,0,53.48386736553998
13510404,1,1946,1,0,4,-1,0,3,1,400000,1,1,1,2,6.09317973866121
13510404,2,1948,2,1,4,-1,0,9,0,100000,1,1,0,0,6.592257125545118
13510404,3,1981,2,2,4,-1,0,11,0,0,2,1,0,0,13.097624903899145
13510404,4,1997,1,3,3,4,0,14,0,0,2,1,0,0,16.250988537256596
13510404,5,2005,2,3,2,4,0,14,0,0,2,1,0,0,7.7570155776683025
13514301,1,1925,2,0,3,-1,0,9,0,350000,1,1,0,0,77.66705344632886
13514302,1,1946,1,0,4,-1,0,4,1,460000,1,0,1,2,62.67465100303097
13514302,2,1943,2,1,4,-1,0,11,0,0,2,1,1,2,43.57435097082511
13521402,1,1960,1,0,5,-1,1,1,1,600000,1,0,1,2,103.66957187930826
13521402,2,1972,2,1,5,-1,1,1,1,800000,1,0,1,4,61.078763789012186
13521402,3,2009,2,2,1,2,0,14,0,0,2,0,1,2,22.74720069926785
14542001,1,1928,1,0,3,-1,0,9,0,75000,1,1,0,0,60.51789334671522
14542001,2,1939,2,1,3,-1,0,9,0,75000,1,0,1,2,70.07734968544837
14542002,1,1967,1,0,3,-1,0,12,0,0,2,1,0,0,3.9237748933504144
14542002,2,1965,2,1,3,-1,0,11,0,0,2,0,1,2,10.42481756214301
14542002,3,1932,2,3,3,-1,0,9,0,75000,1,1,0,0,4.634460455283535
15528601,1,1958,1,0,5,-1,1,4,1,450000,1,0,1,6,18.589806043730672
15528601,2,1958,2,1,4,-1,0,11,0,0,2,1,0,0,24.517621250874754
15528601,3,1980,2,2,4,-1,0,13,0,0,2,0,1,5,25.75682145282069
15528601,4,1981,2,2,4,-1,0,12,0,0,2,1,1,6,25.75682145282069
15528601,5,2001,2,2,3,4,0,14,0,0,2,0,1,2,44.10987234650671
15528601,6,1976,1,3,4,-1,0,5,1,700000,1,1,0,0,24.29457246764305
15528601,7,2011,1,3,1,-1,0,13,0,0,2,1,1,5,19.268288245732556
15536301,1,1931,2,0,3,-1,0,9,0,75000,1,1,0,0,50.11433723551157
15536301,2,1961,1,2,4,-1,0,4,1,320000,1,1,1,4,52.17641501749693
15536702,1,1926,2,0,3,-1,0,9,0,75000,1,0,1,2,12.623138940214766
15536702,2,1956,2,2,4,-1,0,4,1,200000,1,1,1,2,17.33337290243424
15536702,3,1961,1,2,4,-1,0,4,1,3500000,1,1,1,6,13.1425490688014
15536702,4,1985,2,3,4,-1,0,11,0,0,2,0,1,4,18.20945786113856
15536702,5,2010,1,3,1,-1,0,13,0,0,2,0,1,2,13.622219787857954
15536703,1,1990,2,0,6,6,0,14,0,200000,1,1,1,2,39.72882518864618
15536703,2,1992,2,3,6,6,0,14,0,200000,1,1,1,2,39.72882518864618
16545602,1,1952,1,0,3,-1,0,3,1,400000,1,1,1,4,98.48647674097771
16545602,2,1958,2,1,3,-1,0,11,0,0,2,0,1,4,97.84134114446552
16545602,3,1981,1,2,4,-1,0,3,2,380000,1,0,1,4,129.36860260704745
16545602,4,1985,2,3,4,-1,0,11,0,0,2,0,1,4,84.94611499207242
16545602,5,2000,2,3,3,4,0,14,0,0,2,0,1,2,26.155463815326875
16545602,6,2000,2,3,3,4,0,14,0,0,2,0,1,2,26.155463815326875
18499102,1,1963,2,0,4,-1,0,3,3,100000,1,1,1,6,60.26305992248162
18499103,1,1937,1,0,3,-1,0,9,0,90000,1,1,1,2,38.932245219797615
18499103,2,1938,2,1,3,-1,0,9,0,85000,1,1,0,0,26.82120663677943
18499104,1,1968,1,0,3,-1,0,5,1,108000,1,1,0,0,45.01069133161447
18499104,2,1969,2,1,3,-1,0,5,1,175000,1,0,1,2,39.76261833528921
18499104,3,1990,2,2,3,-1,0,11,0,0,2,0,1,2,25.433833040924487
18499104,4,2002,2,2,3,4,0,14,0,0,2,0,1,2,34.491406242333234
18512302,1,1969,2,0,4,-1,0,4,1,250000,1,0,1,2,18.25476310434355
18512302,2,1995,1,2,4,4,0,14,0,0,2,0,1,2,3.1322339075932355
18512303,1,1977,1,0,5,-1,1,1,1,600000,1,0,1,3,184.91653056186303
18512303,2,1980,2,1,6,-1,0,4,1,400000,1,0,1,4,119.38785526054687
18512303,3,1997,1,2,3,4,0,14,0,0,2,0,1,2,55.65548665146032
18512303,4,2007,1,2,2,3,0,14,0,0,2,0,1,2,42.627064758502726
18512303,5,2008,1,2,1,2,0,14,0,0,2,0,1,2,42.627064758502726
18512304,1,1961,2,0,7,-1,1,11,0,500000,1,1,1,2,33.03646706229945
18512304,2,1993,2,2,6,6,0,14,0,0,2,0,1,2,21.131505486871106
18512304,3,1992,2,4,6,6,0,14,0,0,2,0,1,4,21.131505486871106
18521101,1,1968,1,0,6,-1,0,3,1,300000,1,0,1,2,20.664119764269415
18521101,2,1966,1,3,4,-1,0,5,1,200000,1,1,0,0,20.664119764269415
19521201,1,1950,2,0,3,-1,0,9,0,200000,1,1,1,4,23.914943812419075
19521201,2,1975,1,2,6,-1,0,12,0,0,2,1,0,0,42.00224309784583
19521201,3,1977,2,2,4,-1,0,4,2,150000,1,0,1,8,85.2183343167514
19521201,4,1984,1,2,4,-1,0,4,1,300000,1,1,0,0,42.00224309784583
19521201,5,1998,2,3,3,4,0,14,0,0,2,0,1,2,44.96617576821487
19521201,6,2005,1,3,3,4,0,14,0,0,2,1,1,2,50.7374800199481
20409801,1,1957,1,0,6,-1,0,2,1,0,1,0,1,3,59.325909946977426
20409801,2,1957,2,1,7,-1,1,2,1,2000000,1,1,1,4,35.57097492389661
21511901,1,1983,2,0,4,-1,0,11,0,0,2,0,1,6,13.313676085164516
21511901,2,1986,1,1,4,-1,0,5,1,300000,1,0,1,2,14.217589175463829
21511901,3,1999,1,2,3,4,0,14,0,0,2,0,1,4,8.833734556549281
21511901,4,2001,1,2,3,4,0,14,0,0,2,0,1,2,8.833734556549281
21511901,5,2009,1,2,1,-1,0,13,0,0,2,0,1,6,15.541769144513347
21511901,6,1952,2,3,3,-1,0,11,0,0,2,0,1,6,8.518450914131847
21511902,1,1979,1,0,5,-1,1,4,1,130000,1,1,1,2,15.540657281887862
21511902,2,1983,2,1,4,-1,0,3,3,130000,1,1,1,6,14.552627358137062
21511902,3,2001,2,3,3,4,0,14,0,0,2,0,1,4,10.349330815003702
21511903,1,1974,1,0,5,-1,1,4,1,1500000,1,1,0,0,15.239872820954142
21511903,2,1978,2,1,5,-1,1,11,0,0,2,0,1,10,14.270965900986976
21511903,3,1997,2,2,3,4,0,14,0,0,2,0,1,2,12.730528287796078
21511903,4,2005,1,2,3,4,0,14,0,0,2,0,1,4,9.468904292734061
21511903,5,1955,2,3,4,-1,0,6,2,170000,1,1,1,4,9.13095089193803
21511904,1,1977,2,0,4,-1,0,11,3,0,2,0,1,4,14.552627358137062
21511904,2,1969,1,1,4,-1,0,4,1,300000,1,1,1,2,10.336824309011256
21511904,3,2003,2,2,3,4,0,14,0,0,2,0,1,2,10.349330815003702
21511905,1,1968,1,0,5,-1,1,4,1,300000,1,0,1,2,33.796725809182355
21511906,1,1972,2,0,5,-1,1,3,3,500000,1,1,0,0,47.58048912540808
21511907,1,1952,2,0,4,-1,0,11,0,0,2,0,1,4,9.311165528510823
21511907,2,1950,1,1,4,-1,0,4,1,200000,1,1,1,2,14.110088369522602
21511907,3,1974,2,2,5,-1,1,4,1,200000,1,1,1,2,14.552627358137062
21511908,1,1972,2,0,4,-1,0,3,3,150000,1,1,1,6,13.794897355441242
21511908,2,1992,2,2,4,-1,0,4,1,200000,1,0,1,2,7.1172561115538295
21511908,3,1999,2,2,3,4,0,14,0,0,2,0,1,4,9.810459154693657
21511908,4,2001,1,2,3,4,0,14,0,0,2,0,1,3,9.15302886244928
21511909,1,1969,1,0,4,-1,0,3,3,200000,1,1,1,4,10.336824309011256
21511909,2,1974,2,1,4,-1,0,3,3,200000,1,1,0,0,14.552627358137062
21511909,3,1999,2,2,3,4,0,14,0,0,2,0,1,2,10.349330815003702
21511913,1,1970,1,0,4,-1,0,4,1,400000,1,0,1,2,10.336824309011256
21511913,2,1971,2,1,4,-1,0,11,0,0,2,0,1,4,14.552627358137062
21511913,3,2007,2,2,2,2,0,14,0,0,2,0,1,2,18.981195731961016
21511914,1,1985,2,0,7,-1,1,1,1,700000,1,1,1,3,13.794897355441242
21511914,2,1981,1,1,7,-1,1,12,0,0,2,0,1,2,14.731482279030704
21511914,3,2011,2,2,1,-1,0,13,0,0,2,1,0,0,17.992877874353898
21511914,4,1963,1,3,5,-1,1,1,1,400000,1,0,1,2,9.798603840722157
21511915,1,1959,2,0,4,-1,0,4,1,200000,1,0,1,2,12.943571049106984
21511915,2,1987,2,2,5,-1,1,4,1,200000,1,1,1,2,11.128638436237551
21511916,1,1991,2,0,6,6,0,14,0,100000,1,1,1,4,11.128638436237551
21511916,2,1991,2,3,6,6,0,14,0,100000,1,1,1,4,11.128638436237551
21511917,1,1959,1,0,4,-1,0,4,1,280000,1,0,1,2,15.32123020644242
21511917,2,1960,2,1,4,-1,0,4,1,200000,1,1,0,0,12.943571049106984
21511918,1,1991,1,0,4,-1,0,4,1,350000,1,0,1,2,9.767262468750783
21511918,2,1991,2,1,6,6,0,11,0,0,2,0,1,2,7.1172561115538295
21511918,3,2009,2,2,2,2,0,14,0,0,2,1,1,2,17.992877874353898
21511918,4,2001,1,3,3,4,0,14,0,0,2,0,1,2,9.15302886244928
21511919,1,1972,1,0,7,-1,1,1,1,450000,1,0,1,2,50.810898719887035
21511921,1,1981,1,0,6,-1,0,7,3,300000,1,0,1,13,15.540657281887862
21511921,2,1947,1,3,3,-1,0,9,0,100000,1,1,0,0,14.110088369522602
21511921,3,1947,2,3,3,-1,0,9,0,100000,1,1,0,0,9.311165528510823
21511922,1,1987,2,0,4,-1,0,11,0,0,2,0,1,4,7.1172561115538295
21511922,2,1989,1,1,4,-1,0,4,1,1000000,1,1,0,0,9.767262468750783
21511922,3,2007,1,2,1,-1,0,13,0,0,2,0,1,4,16.103524578717142
21511922,4,2009,1,2,1,-1,0,13,0,0,2,1,0,0,16.103524578717142
21511923,1,1971,1,0,7,-1,1,4,1,300000,1,1,1,2,14.731482279030704
21511923,2,1966,2,1,5,-1,1,11,0,0,2,0,1,4,8.27798572865967
21511923,3,2000,1,2,3,4,0,14,0,0,2,0,1,2,9.15302886244928
21511923,4,2004,2,2,3,4,0,14,0,0,2,0,1,2,9.810459154693657
21511924,1,1948,1,0,5,-1,1,9,0,200000,1,1,1,4,20.913958260298624
21511924,2,1946,2,1,5,-1,1,9,0,200000,1,0,1,4,8.821892310834913
21511925,1,1966,2,0,4,-1,0,11,0,300000,1,1,1,1,8.732681257511803
21511925,2,1993,1,2,4,4,0,14,0,0,2,0,1,4,10.303761409343341
21511925,3,2001,2,2,3,4,0,14,0,0,2,0,1,2,10.349330815003702
21511926,1,1989,2,0,6,6,0,14,0,200000,1,0,1,4,24.54839048765793
21511927,1,1965,2,0,4,-1,0,11,0,0,2,1,0,0,8.27798572865967
21511927,2,1951,1,1,4,-1,0,4,1,250000,1,0,1,2,13.375400602485234
21511927,3,1990,2,2,6,6,0,14,0,0,2,0,1,2,7.1172561115538295
21511927,4,2000,2,2,3,4,0,14,0,0,2,0,1,2,9.810459154693657
21511928,1,1982,2,0,5,-1,1,7,3,200000,1,0,1,8,14.552627358137062
21511928,2,1999,1,2,3,4,0,14,0,0,2,1,0,0,9.655789006719798
21511928,3,2007,2,2,1,2,0,14,0,0,2,1,1,8,18.981195731961016
21511929,1,1973,1,0,4,-1,0,4,1,1000000,1,1,0,0,14.217589175463829
21511929,2,1970,2,1,3,-1,0,11,0,0,2,0,1,4,7.989216431938014
21511929,3,1990,1,2,4,-1,0,4,1,700000,1,1,0,0,9.426541234570342
21511929,4,1994,2,2,4,4,0,14,0,0,2,0,1,2,11.876570317151348
21511929,5,1999,2,2,3,4,0,14,0,0,2,1,0,0,9.46823104709868
21511929,6,2011,2,2,1,-1,0,13,0,0,2,0,1,4,17.365214230070585
21511930,1,1975,1,0,4,-1,0,4,1,350000,1,0,1,1,15.239872820954142
21511930,2,1975,1,3,4,-1,0,12,0,0,2,1,0,0,15.239872820954142
21511930,3,1980,2,3,4,7,0,14,0,0,2,1,0,0,14.270965900986976
21511930,4,1976,2,3,4,-1,0,11,0,0,2,1,0,0,14.270965900986976
21511930,5,2003,1,3,3,4,0,14,0,0,2,1,0,0,9.468904292734061
21511931,1,1983,1,0,4,-1,0,4,1,1000000,1,1,0,0,14.731482279030704
21511931,2,1979,2,1,5,-1,1,11,0,100000,1,1,1,4,13.794897355441242
21511931,3,2007,2,2,2,3,0,14,0,0,2,0,1,2,17.992877874353898
21511931,4,2002,2,2,3,4,0,14,0,0,2,1,0,0,9.810459154693657
21511932,1,1940,2,0,7,-1,1,9,0,200000,1,1,0,0,5.445174808645449
21511932,2,1940,1,1,7,-1,1,9,0,200000,1,0,1,6,11.085195706922796
21511932,3,1971,2,2,5,-1,1,1,1,200000,1,1,0,0,13.313676085164516
21511932,4,2003,2,2,3,4,0,14,0,0,2,0,1,2,9.46823104709868
21511932,5,1969,1,3,5,-1,1,12,0,0,2,1,1,2,9.456789293960718
21511932,6,2011,1,3,1,-1,0,13,0,0,2,1,0,0,15.541769144513347
21511933,1,1950,1,0,5,-1,1,4,1,400000,1,0,1,2,20.913958260298624
21511933,2,1950,2,1,4,-1,0,11,0,100000,1,1,0,0,13.800999832051033
21511934,1,1970,2,0,4,-1,0,4,2,250000,1,1,1,6,8.27798572865967
21511934,2,1990,1,2,6,-1,0,4,3,300000,1,0,1,2,9.767262468750783
21511934,3,1996,1,2,3,4,0,14,0,0,2,0,1,2,12.689061280930455
21511934,4,1993,2,2,6,6,0,14,0,0,2,0,1,2,7.1172561115538295
21511938,1,1958,2,0,3,-1,0,11,0,0,2,0,1,2,11.613142016060753
21511938,2,1975,2,2,4,-1,0,4,1,180000,1,0,1,4,19.35278790480098
21511938,3,1987,2,2,4,-1,0,4,1,180000,1,0,1,4,9.984760628662478
21511938,4,1991,2,2,3,-1,0,4,1,180000,1,0,1,4,9.984760628662478
21511938,5,1986,1,3,4,-1,0,4,1,0,1,0,0,0,20.666717897466842
21511938,6,2001,1,3,3,4,0,14,0,0,2,0,1,2,12.840735360139028
21511938,7,2011,1,3,1,-1,0,13,0,0,2,1,0,0,22.591548719913927
21511939,1,1936,2,0,4,-1,0,9,0,80000,1,1,0,0,8.821892310834913
21511939,2,1969,1,3,7,-1,1,4,1,1000000,1,1,0,0,15.32123020644242
21511940,1,1957,2,0,4,-1,0,11,0,0,2,0,1,5,8.732681257511803
21511940,2,1989,2,2,6,6,1,14,0,0,2,0,1,2,7.50819475746317
21511940,3,1990,1,3,6,6,0,14,0,0,2,0,1,2,10.303761409343341
21511941,1,1920,1,0,3,-1,0,9,0,80000,1,1,0,0,17.959460661526382
21511941,2,1923,2,1,3,-1,0,9,0,80000,1,0,1,2,8.821892310834913
21511942,1,1954,2,0,7,-1,1,4,1,200000,1,0,1,3,9.13095089193803
21511942,2,1980,1,2,6,6,0,14,0,0,2,0,1,3,15.239872820954142
21511942,3,2000,1,3,3,4,0,14,0,0,2,1,1,2,9.468904292734061
21511942,4,2001,2,3,3,4,0,14,0,0,2,1,1,2,10.149022820705184
21511942,5,2005,2,3,2,3,0,14,0,0,2,1,1,2,10.149022820705184
21573101,1,1970,1,0,3,-1,0,4,1,250000,1,0,1,2,10.336824309011256
21573101,2,1966,2,1,3,-1,0,11,0,0,2,0,1,6,8.732681257511803
21573101,3,2000,1,2,3,4,0,14,0,0,2,0,1,2,9.655789006719798
21573102,1,1973,1,0,5,-1,1,4,1,1000000,1,1,0,0,14.731482279030704
21573102,2,1975,2,1,4,-1,0,11,0,0,2,0,1,3,13.794897355441242
21573102,3,1992,2,2,6,6,0,14,0,0,2,0,1,6,7.1172561115538295
21573102,4,1998,1,2,3,4,0,14,0,0,2,0,1,4,9.15302886244928
21573103,1,1975,1,0,4,-1,0,4,1,300000,1,1,1,2,15.540657281887862
21573103,2,1968,2,1,4,-1,0,11,0,0,2,0,1,7,8.732681257511803
21573103,3,2001,1,2,3,4,0,14,0,0,2,0,1,2,9.655789006719798
21573105,1,1937,1,0,4,-1,0,9,0,3000000,1,1,1,4,11.8822516731905
21573105,2,1962,2,1,5,-1,1,3,1,2500000,1,0,1,9,8.56366299934534
21573105,3,2003,2,2,3,4,0,14,0,0,2,0,1,4,10.149022820705184
21573105,4,1951,1,3,3,-1,0,5,1,250000,1,1,1,2,13.836992113233599
21573105,5,1951,2,3,3,-1,0,11,0,0,2,1,0,0,9.13095089193803
21573106,1,1983,2,0,4,-1,0,11,0,200000,1,1,1,4,14.552627358137062
21573106,2,2002,1,2,3,4,0,14,0,0,2,0,1,2,9.655789006719798
21573106,3,2005,1,2,2,3,0,14,0,0,2,0,1,2,9.655789006719798
21640602,1,1971,1,0,5,-1,1,4,1,400000,1,1,1,2,15.239872820954142
21640602,2,1973,2,1,5,-1,1,11,0,0,2,0,1,6,14.270965900986976
21640602,3,1995,1,2,4,4,0,14,0,0,2,0,1,2,13.126966891440167
21640602,4,2003,1,2,3,4,0,14,0,0,2,0,1,2,9.468904292734061
21640602,5,2011,1,2,1,-1,0,13,0,0,2,0,1,6,16.659264960600158
21640603,1,1963,2,0,4,-1,0,11,0,0,2,0,1,2,8.732681257511803
21640603,2,1969,2,3,7,-1,1,4,1,200000,1,0,1,4,8.732681257511803
21640603,3,1986,1,3,6,6,0,14,0,0,2,0,1,2,15.540657281887862
21640604,1,1970,2,0,7,-1,1,4,1,300000,1,1,1,2,12.943571049106984
21640604,2,1998,2,2,3,4,0,14,0,0,2,0,1,2,15.339767336576429
21640605,1,1972,2,0,4,-1,0,4,1,400000,1,0,1,2,21.569889087523528
21640605,2,1995,2,2,3,4,0,14,0,0,2,0,1,2,19.241590590189226
21640606,1,1959,1,0,4,-1,0,4,1,500000,1,1,1,2,15.32123020644242
21640606,2,1967,2,1,4,-1,0,11,0,0,2,1,0,0,12.943571049106984
21640609,1,1986,1,0,4,-1,0,4,1,500000,1,1,1,2,15.540657281887862
21640609,2,1986,2,1,4,-1,0,11,0,0,2,0,1,4,14.552627358137062
21640609,3,2009,2,2,2,2,0,14,0,0,2,0,1,2,18.981195731961016
21640610,1,1984,1,0,4,-1,0,4,1,650000,1,1,1,2,15.540657281887862
21640610,2,1985,2,1,7,-1,1,11,0,0,2,0,1,6,14.552627358137062
21640610,3,2004,2,2,3,4,0,14,0,0,2,0,1,2,10.349330815003702
21640611,1,1964,1,0,4,-1,0,2,1,350000,1,1,1,2,10.136758374144
21640611,2,1970,2,1,5,-1,1,11,0,0,2,0,1,6,8.56366299934534
21640611,3,1988,1,2,5,-1,1,4,1,400000,1,1,1,2,10.104335396345098
21640611,4,1996,2,2,4,4,0,14,0,0,2,0,1,4,12.730528287796078
21640611,5,2008,1,2,2,2,0,14,0,0,2,0,1,2,16.659264960600158
21640612,1,1958,1,0,4,-1,0,4,1,400000,1,1,1,2,10.336824309011256
